Count,Feeder,PoleId,Permanent Pole ID,Primary,Neutral,Secondary,Construction Primary,Type,Ht,X,Y,Lat,Lon,Location,Phasing,"Length, Primary",Old Id,Remarks
90,4,ALA0041-L2,ALA3071,2b,2b,1/0i,A1X,C,30,43660709.31,5958344.001,16.154998,119.978737,C.P. Garcia St.,A,44,,
91,4,ALA0041-L3,ALA3072,2b,2b,1/0i,A6,S,30,43660647.34,5958248.781,16.15474667,119.9785667,C.P. Garcia St.,A,34,,
93,4,ALA0041-L4,ALA3074,2b,2b,1/0i,A1,C,30,43660545.45,5958104.18,16.154365,119.9782867,C.P. Garcia St.,A,52,,
94,4,ALA0041-L5,ALA3075,2b,2b,1/0i,A1,C,30,43660482.96,5958025.252,16.15415667,119.978115,C.P. Garcia St.,A,30,,
95,4,ALA0041-L6,ALA3076,2b,2b,1/0i,A6,C,30,43660348.94,5957889.491,16.15379833,119.9777467,C.P. Garcia St.,A,57,,
96,4,ALA0041-L7,ALA3077,2b,2b,1/0i,A1,C,30,43660301.63,5957763.837,16.15346667,119.9776167,C.P. Garcia St.,A,39,,
98,4,ALA0041-L8,ALA3078,2b,2b,1/0i,A5,C,30,43660246.43,5957684.905,16.15325833,119.977465,C.P. Garcia St.,A,28,,
97,4,ALA0041-L7-1,ALA3081,2b,2b,1/0i,A5,C,30,43660347.59,5957790.479,16.15353699,119.977743,C.P. Garcia St.,A,15,,
92,4,,ALA3073,,2b,1/0i,J5,S,25,43660636.06,5958233.331,16.15470589,119.9785357,C.P. Garcia St.,A,,,
99,4,ALA0417,ALA3079,,2b,1/0i,J5,S,25,43660205.78,5957626.182,16.15310333,119.9773533,C.P. Garcia St.,A,21,,
100,4,ALA0417-1,ALA3080,,2b,1/0i,J6,C,25,43660115.42,5957528.944,16.15284667,119.977105,C.P. Garcia St.,A,39,,
101,4,ALA0417-L1,ALA3082,,2b,1/0i,J5,C,25,43660359.24,5957568.724,16.15295167,119.977775,C.P. Garcia St.,A,75,,
102,4,ALA0417-L2,ALA3083,,2b,1/0i,J6,C,25,43660462.33,5957467.693,16.152685,119.9780583,C.P. Garcia St.,A,43,,
87,4,ALA0944,ALA0944,2b,2b,,C14X,C,35,43660936.75,5958617.541,16.15572,119.979362,C.P. Garcia St.,ABC,16,,
88,4,ALA0945,ALA0945,2b,2b,,C7,C,35,43661001.53,5958724.885,16.15600333,119.97954,C.P. Garcia St.,ABC,13,,
103,4,ALA0391,ALA0391,,2b,1/0i,J10,W,25,43660973.03,5958688.264,16.15590667,119.9794617,C.P. Garcia St.,C,14,,
104,4,ALA0392,ALA0392,,2b,1/0i,J5,W,25,43661027,5958771.615,16.15612667,119.97961,C.P. Garcia St.,C,47,,
105,4,ALA0393,ALA0393,,2b,1/0i,J5,S,25,43661125.87,5958897.902,16.15646,119.9798817,C.P. Garcia St.,C,45,,
106,4,ALA0394,ALA0394,,2b,1/0i,J6,W,25,43661197.42,5959035.556,16.15682333,119.9800783,C.P. Garcia St.,C,48,,
2299,4,ALA0043-1,ALA0043A,2b,2b,,C7/C7,C,35,,,16.15609,119.9784617,G. Montemayor St. Pob. Alaminos,,,,
2300,4,ALA0406,ALA0406,2b,2b,,C14X,C,35,,,16.15556167,119.9781467,G. Montemayor St. Pob. Alaminos,,,,
2301,4,ALA0406-1,ALA0406A,2b,2b,1/0i,C7,C,35,,,16.15548167,119.9780533,G. Montemayor St. Pob. Alaminos,,,,
2302,4,ALA0407,ALA0407,2b,2b,1/0i,B7,W,30,,,16.15506333,119.97784,G. Montemayor St. Pob. Alaminos,,,,
2303,4,ALA0408,ALA0408,2b,2b,1/0i,A6,C,30,,,16.15496833,119.97776,G. Montemayor St. Pob. Alaminos,,,,
2304,4,ALA0408-1,ALA0408A,1/0b,2b,1/0i,A1,S,25,,,16.15470333,119.9775817,G. Montemayor St. Pob. Alaminos,,,,
x,4,ALA0409A,,1/0b,2b,,A4,C,35,,,16.15457701,119.9774453,,,,,
x,,,,1/0i,2b,,A1,C,35,,,16.15433892,119.9777964,Lecsab St. Pob.,,,,
2308,4,ALA0409,ALA0409,,2b,1/0i,J5/J15,W,25,,,16.15456833,119.97746,G. Montemayor St. Pob. Alaminos,,,,
2309,4,ALA0410,ALA0410,,2b,1/0i,J5,C,25,,,16.15421667,119.97733,G. Montemayor St. Pob. Alaminos,,,,
2310,4,ALA0411,ALA0411,,2b,1/0i,J5,C,25,,,16.15398167,119.9771767,G. Montemayor St. Pob. Alaminos,,,,
2311,4,ALA0412,ALA0412,,2b,1/0i,J5,W,25,,,16.15381,119.977065,G. Montemayor St. Pob. Alaminos,,,,
2312,4,ALA0413,ALA0413,,2b,1/0i,J6,S,25,,,16.153335,119.9767117,G. Montemayor St. Pob. Alaminos,,,,
2305,4,ALA0408-1-1,ALA3084,,2b,2b,J5,S,25,,,16.15489333,119.9770667,G. Montemayor St. Pob. Alaminos,,,,
2306,4,ALA0408-1-2,ALA3085,,2b,2b,J5,S,25,,,16.1551,119.9766483,G. Montemayor St. Pob. Alaminos,,,,
2307,4,ALA0408-1-3,ALA3086,,2b,2b,J6,S,25,,,16.15532,119.9761733,G. Montemayor St. Pob. Alaminos,,,,
1910,4,ALA0401,ALA0401,2b,2b,1/0i,A14,C,30,43660697.67,5958908.007,16.15648667,119.978705,POBLACION,C,43,,
1911,4,ALA0402,ALA0402,2b,2b,1/0i,A5,C,30,43660766.81,5959032.4,16.156815,119.978895,POBLACION,C,41,,
1912,4,ALA0403,ALA0403,,2b,1/0i,J5,W,25,43660814.12,5959119.54,16.157045,119.979025,POBLACION,C,29,,
1913,4,ALA0404,ALA0404,,2b,1/0i,J5,W,25,43660881.44,5959240.02,16.157363,119.97921,POBLACION,C,38,,
110,4,ALA0044-1,ALA3087,,2b,1/0i,j5,w,25,43660415.28,5958760.37,16.15609699,119.977929,To Dampay Rd,C,54,,
111,4,ALA0044-2,ALA3088,,2b,1/0i,j6,s,25,43660385.8,5958625.884,16.15574202,119.977848,To Dampay Rd,C,45,,
1246,4,ALA0425,ALA0425,2b,2b,1/0i,A4,W,30,43659625.21,5959330.968,16.15760305,119.9757579,DAMPAY ST.,B,73,ALA0425,
1247,4,ALA0428,ALA0428,2b,2b,1/0i,C1,W,35,43659568.51,5959233.594,16.15734604,119.9756021,DAMPAY ST.,B,33,ALA0428,
1248,4,ALA0426,ALA0426,2b,2b,1/0i,C1,W,35,43659491.76,5959143.382,16.15710793,119.9753912,DAMPAY ST.,B,35,ALA0426,
1254,4,ALA0429,ALA0429,2b,2b,1/0i,C7,C,30,43659320.66,5958909.246,16.15648994,119.974921,DAMPAY ST.,B,86,ALA0429,
1255,4,ALA0429-1,ALA0429A,2b,2b,2b,A1,S,30,43659254.1,5958844.907,16.15632012,119.9747381,DAMPAY ST.,B,27,ALA0429-1,
1258,4,ALA0430,ALA0430,2b,2b,2b,A1,W,30,43659103.77,5958748.572,16.15606585,119.974325,DAMPAY ST.,B,53,ALA0430,
1259,4,ALA0431,ALA0431,2b,2b,2b,A1,W,30,43658993.14,5958620.243,16.15572713,119.974021,DAMPAY ST.,B,50,ALA0431,
1260,4,ALA0432,ALA0432,2b,2b,2b,A3,W,30,43658882.88,5958492.493,16.15538994,119.973718,DAMPAY ST.,B,50,ALA0432,
1261,4,ALA0433,ALA0433,2b,2b,2b,A3,C,30,43658789.36,5958501.272,16.15541311,119.973461,DAMPAY ST.,B,25,ALA0433,
1266,4,ALA0434,ALA0434,2b,2b,1/0i,A3,W,30,43658662.75,5958629.714,16.15575213,119.9731131,DAMPAY ST.,B,54,ALA0434,
1267,4,ALA0435,ALA0435,2b,2b,1/0i,A2,S,30,43658481.13,5958653.511,16.15581494,119.972614,DAMPAY ST.,B,55,ALA0435,
1268,4,ALA0435A,ALA0435A,2b,2b,1/0i,A1/J15-J5,S,30,43658416.76,5958692.466,16.15591776,119.9724371,DAMPAY ST.,B,23,,
1271,4,ALA0435-1,ALA0435B,2b,2b,1/0i,A5,S,30,43658230.4,5958802.402,16.15620793,119.971925,DAMPAY ST.,B,88,ALA0435-1,
1272,4,ALA0436,ALA0436,,2b,1/0i,J8/J5,C,25,43658085.17,5958874.015,16.15639695,119.9715259,DAMPAY ST.,B,49,ALA0436,
1273,4,ALA0437,ALA0437,,2b,1/0i,J8/J5,W,25,43657947.28,5958882.793,16.15642012,119.971147,DAMPAY ST.,B,42,ALA0437,
1274,4,ALA0438,ALA0438,,2b,1/0i,J6,W,25,43657780.29,5958988.024,16.15669787,119.9706881,DAMPAY ST.,B,59,ALA0438,
1249,4,ALA0427,ALA0427,,2b,1/0i,J5,W,25,43659613.23,5959054.325,16.15687287,119.975725,DAMPAY ST.,B,45,ALA0427,
1250,4,ALA0424,ALA0424,,2b,1/0i,j6/j15,W,25,43659712.54,5958976.01,16.15666616,119.9759979,DAMPAY ST.,B,38,ALA0424,
1251,4,ALA0423,ALA0423,,2b,1/0i,J5,W,25,43659894.61,5958860.732,16.15636189,119.9764982,DAMPAY ST.,B,65,ALA0423,
1252,4,ALA0422,ALA0422,,2b,1/0i,J5,W,25,43660049.59,5958744.416,16.15605488,119.9769241,DAMPAY ST.,B,58,ALA0422,
1253,4,ALA0422-1,ALA0422A,,2b,1/0i,j6/j15,W,25,43660172.52,5958658.478,16.15582805,119.9772619,DAMPAY ST.,B,45,ALA0422-1,
1256,4,ALA0429-1-1,ALA3096,,2b,2b,j10,S,25,43659394.13,5958750.19,16.15607012,119.9751229,DAMPAY ST.,B,51,ALA0429-1-1,
1257,4,ALA0429-1-2,ALA3097,,2b,2b,j6,S,25,43659557.99,5958665.294,16.15584604,119.9755732,DAMPAY ST.,B,55,ALA0429-1-2,
1262,4,ALA0433-1,ALA3098,,2b,2b,J6/J15,C,25,43658876.66,5958451.602,16.15528201,119.9737009,DAMPAY ST.,B,12,ALA0433-1,
1263,4,ALA0433-2,ALA3099,,2b,2b,J5,C,25,43658808.32,5958367.051,16.15505884,119.9735131,DAMPAY ST.,B,32,ALA0433-2,
1264,4,ALA0433-3,ALA3100,,2b,2b,J5,C,25,43658745.76,5958275.453,16.15481707,119.9733412,DAMPAY ST.,B,33,ALA0433-3,
1265,4,ALA0433-4,ALA3101,,2b,2b,j6,C,25,43658718.8,5958203.03,16.15462591,119.9732671,DAMPAY ST.,B,22,ALA0433-4,
1269,4,ALA0435A-1,ALA3102,,2b,1/0i,J5,S,25,43658331.57,5958562.973,16.15557597,119.972203,DAMPAY ST.,OS,41,,
1270,4,ALA0435A-2,ALA3103,,2b,1/0i,J6,S,25,43658218.39,5958406.51,16.15516299,119.971892,DAMPAY ST.,OS,57,,
121,4,ALA0439,ALA0439,2b,2b,,A1,W,30,43659926.88,5959551.822,16.15818598,119.9765869,SANDOY,B,45,ALA0439,
122,4,ALA0440,ALA0440,2b,2b,,A1,W,30,43659957.49,5959721.564,16.158634,119.976671,SANDOY,B,49,ALA0440,
123,4,ALA0441,ALA0441,2b,2b,1/0i,A1,W,30,43659886.89,5959887.888,16.159073,119.976477,SANDOY,B,51,ALA0441,
124,4,ALA0442,ALA0442,2b,2b,1/0i,A1,W,30,43659859.23,5960006.854,16.159387,119.976401,SANDOY,B,36,ALA0442,
125,4,ALA0443,ALA0443,2b,2b,1/0i,A1,W,30,43659828.67,5960174.316,16.15998,119.976309,SANDOY,B,10,ALA0443,
129,4,ALA0444,ALA0444,2b,2b,1/0i,A1,W,30,43659788.64,5960376.676,16.16036311,119.976207,SANDOY,B,61,ALA0444,
130,4,ALA0445,ALA0445,2b,2b,1/0i,A1,S,30,43659819.28,5960531.575,16.16077195,119.9762912,SANDOY,B,46,ALA0445,
131,4,ALA0446,ALA0446,2b,2b,1/0i,A2,S,30,43659894.93,5960701.725,16.16122104,119.9764991,SANDOY,B,55,ALA0446,
133,4,ALA0447,ALA0447,2b,2b,1/0i,A1,C,30,43659792.97,5960874.875,16.16167805,119.9762189,SANDOY,B,59,ALA0447,
134,4,ALA0448,ALA0448,2b,2b,1/0i,A6,S,30,43659709.63,5961060.154,16.16216707,119.9759899,SANDOY,B,60,ALA0448,
135,4,ALA0449,ALA0449,2b,2b,1/0i,A2,S,30,43659699.88,5961243.819,16.16265183,119.9759631,SANDOY,B,54,ALA0449,
136,4,ALA0450,ALA0450,2b,2b,1/0i,A1,S,30,43659544.46,5961325.717,16.16286799,119.975536,SANDOY,B,53,ALA0450,
137,4,ALA0451,ALA0451,2b,2b,2b,A2,S,30,43659369.06,5961463.985,16.16323293,119.975054,SANDOY,B,67,ALA0451,
138,4,ALA0452,ALA0452,2b,2b,2b,A6,S,30,43659269.75,5961649.614,16.16372287,119.9747811,SANDOY,B,62,ALA0452,
142,4,ALA0456,ALA0456,2b,2b,2b,A2,S,30,43659153.26,5961911.478,16.16441402,119.974461,SANDOY,B,84,ALA0456,
143,4,ALA0456-01,ALA3109,1/0b,2b,2b,A2,S,30,43658995.36,5962064.535,16.16481799,119.9740271,SANDOY,B,84,ALA0456-1,
144,4,ALA0456-02,ALA3110,1/0b,2b,2b,A1,S,30,43658891.98,5962296.833,16.1654311,119.973743,SANDOY,B,65,ALA0456-2,
145,4,ALA0456-03,ALA3111,1/0b,2b,2b,A1,S,30,43658830.51,5962495.747,16.1659561,119.9735741,SANDOY,B,75,ALA0456-3,
146,4,ALA0456-04,ALA3112,1/0b,2b,2b,A1,S,30,43658783.57,5962674.907,16.16642896,119.9734451,SANDOY,B,61,ALA0456-4,
147,4,ALA0456-05,ALA3113,1/0b,2b,2b,A1,S,30,43658716.25,5962831.777,16.16684299,119.9732601,SANDOY,B,54,ALA0456-5,
148,4,ALA0456-06,ALA3114,1/0b,2b,2b,A5,S,30,43658644.45,5963031.038,16.1673689,119.9730628,SANDOY,B,50,ALA0456-6,
149,4,ALA0456-07,ALA3115,,1/0b,1/0i,J8/J5,S,30,43658445.07,5963050.793,16.16742104,119.9725149,SANDOY,B,62,ALA0456-8,
150,4,ALA0456-08,ALA3116,,1/0b,1/0i,J7,S,30,43658308.6,5963018.565,16.16733598,119.9721399,SANDOY,B,61,ALA0456-9,
151,4,ALA0456-09,ALA3117,,1/0b,1/0i,J10,S,30,43658123.78,5963109.934,16.16757713,119.971632,SANDOY,B,42,ALA0456-10,
152,4,ALA0456-10,ALA3118,,1/0b,1/0i,J8/J5,S,30,43657952.71,5963061.421,16.16744909,119.9711619,SANDOY,B,62,ALA0456-11,
153,4,ALA0456-11,ALA3119,,1/0b,1/0i,J10,S,30,43657706.74,5963004.125,16.16729787,119.970486,SANDOY,B,54,ALA0456-12,
154,4,ALA0456-12,ALA3120,,1/0b,1/0i,J8/J5,S,30,43657496.81,5962876.482,16.16696098,119.9699091,SANDOY,B,74,ALA0456-13,
155,4,ALA0456-13,ALA3121,,1/0b,1/0i,J8/J5,S,30,43657231.45,5962803.361,16.16676799,119.9691799,SANDOY,B,83,ALA0456-14,
156,4,ALA0456-14,ALA3122,,1/0b,1/0i,J8/J5,S,30,43656989.13,5962575.68,16.16616707,119.968514,SANDOY,B,75,ALA0456-15,
157,4,ALA0456-15,ALA3123,,1/0b,1/0i,J6,S,30,43656777.66,5962402.526,16.16571006,119.9679329,SANDOY,B,86,ALA0456-16,
126,4,ALA0443-a,ALA0442A,,2b,1/0i,J10-15,S,25,43659833.76,5960138.323,16.159734,119.976331,SANDOY,B,39,,
127,4,ALA0443-a-1,ALA3106,,2b,1/0i,J5,S,25,43659721.68,5960146.12,16.15975458,119.976023,SANDOY,B,33,,
128,4,ALA0443-a-2,ALA3107,,2b,1/0i,J6,S,25,43659625.97,5960136.808,16.15973,119.97576,SANDOY,B,28,,
132,4,ALA0446-1,ALA3108,,2b,2b,J6,S,30,43660043.04,5960788.472,16.16145,119.9769061,SANDOY,B,45,ALA0446-1,
139,4,ALA0453,ALA0453,,2b,2b,J8/J5,W,30,43659394.13,5961673.177,16.16378506,119.9751229,SANDOY,B,38,ALA0453,
140,4,ALA0454,ALA0454,,2b,2b,J10,W,30,43659508.83,5961680.338,16.16380396,119.9754381,SANDOY,B,35,ALA0454,
141,4,ALA0455,ALA0455,,2b,2b,J6,W,30,43659619.79,5961744.334,16.16397287,119.975743,SANDOY,B,38,ALA0455,
167,4,ALA0059-1,ALA3124,2b,2b,2i,A1,S,30,43658874.15,5960270.55,16.160083,119.973694,SADSARAN,C,39,,
168,4,ALA0059-2,ALA3125,2b,2b,2i,A1,S,30,43658823.56,5960174.327,16.15982903,119.973555,SADSARAN,C,33,,
169,4,ALA0059-3,ALA3126,2b,2b,2i,A1,S,30,43658778.44,5960085.281,16.159594,119.973431,SADSARAN,C,29,,
170,4,ALA0059-4,ALA3127,2b,2b,2i,A5,S,30,43658697.29,5959951.554,16.15924104,119.973208,SADSARAN,C,30,,
171,4,ALA0059-5,ALA3128,,2b,2i,J6/J6,S,30,43658622.33,5959831.8,16.15892496,119.973002,SADSARAN,C,41,,
172,4,ALA0059-6,ALA3129,,2b,2i,J5/J8,S,30,43658750.06,5959773.083,16.15876998,119.973353,SADSARAN,C,42,,
173,4,ALA0059-7,ALA3130,,2b,2i,J7,S,30,43658897.8,5959705.28,16.15859102,119.973759,SADSARAN,C,41,,
174,4,ALA0059-8,ALA3131,,2b,2i,J5/J8,S,30,43658970.94,5959822.719,16.15890099,119.97396,SADSARAN,C,40,,
175,4,ALA0059-9,ALA3132,,2b,2i,J6,S,30,43659031.35,5959947.364,16.15922998,119.974126,SADSARAN,C,45,,
177,4,ALA0060-1,ALA3133,,2b,2b,J10,S,25,43658815.92,5960474.399,16.16062104,119.973534,SADSARAN,,29,,
178,4,ALA0060-2,ALA3134,,2b,2b,J6,S,25,43658860.68,5960545.249,16.16080804,119.973657,SADSARAN,,25,,
186,4,ALA0066-1-1,ALA3135,,2b,2b,J6/J6,S,25,43657754.78,5961097.25,16.16226498,119.970618,Sadsaran,C,18,,
187,4,ALA0066-1-2,ALA3136,,2b,2b,J6,S,25,43657654.34,5961191.602,16.16251401,119.970342,Sadsaran,C,40,,
1282,4,ALA0471,ALA0471,2b,2b,2i,A1,S,30,43655125.25,5961890.227,16.16435793,119.9633921,STA. MARIA ST. POGO,C,42,ALA0471,
1283,4,ALA0472,ALA0472,2b,2b,2i,A1,S,30,43655065.53,5961762.237,16.16402012,119.963228,STA. MARIA ST. POGO,C,41,ALA0472,
1284,4,ALA0473,ALA0473,2b,2b,2i,A1,S,30,43654985.11,5961628.473,16.16366707,119.963007,STA. MARIA ST. POGO,C,46,ALA0473,
1285,4,ALA0474,ALA0474,2b,2b,2i,A1,S,30,43654909.02,5961496.558,16.1633189,119.9627979,STA. MARIA ST. POGO,C,45,ALA0474,
1286,4,ALA0475,ALA0475,2b,2b,2i,A1,S,30,43654821.02,5961345.817,16.16292104,119.9625561,STA. MARIA ST. POGO,C,51,ALA0475,
1287,4,ALA0476,ALA0476,2b,2b,2i,A1,W,30,43654745.7,5961227.993,16.16261006,119.9623491,STA. MARIA ST. POGO,C,41,ALA0476,
1288,4,ALA0477,ALA0477,2b,2b,2i,A6,S,30,43654669.57,5961093.074,16.16225396,119.9621399,STA. MARIA ST. POGO,C,45,ALA0477,
1289,4,ALA0478,ALA0478,2b,2b,2b,A2,C,30,43654628.85,5961008.289,16.16203018,119.962028,STA. MARIA ST. POGO,C,27,ALA0478,
1290,4,ALA0479,ALA0479,2b,2b,2b,A1,C,30,43654468.33,5960870.37,16.16166616,119.9615869,STA. MARIA ST. POGO,C,63,ALA0479,
1291,4,ALA0480,ALA0480,2b,2b,2b,A2,C,30,43654298.46,5960724.018,16.16127988,119.9611201,STA. MARIA ST. POGO,C,67,ALA0480,
1292,4,ALA0481,ALA0481,2b,2b,2b,A1,C,30,43654221.67,5960571.426,16.16087713,119.9609091,STA. MARIA ST. POGO,C,50,ALA0481,
1293,4,ALA0482,ALA0482,2b,2b,2b,A4,C,30,43654139.03,5960380.836,16.16037409,119.960682,STA. MARIA ST. POGO,C,61,ALA0482,
1294,4,ALA0483,ALA0483,2b,2b,2b,A4,C,30,43653955.62,5960429.347,16.16050213,119.960178,STA. MARIA ST. POGO,C,57,ALA0483,
1295,4,ALA0484,ALA0484,2b,2b,2b,A1,C,30,43653846.02,5960243.608,16.16001189,119.9598768,STA. MARIA ST. POGO,C,64,ALA0484,
1296,4,ALA0485,ALA0485,2b,2b,2b,A1,C,30,43653718.32,5960020.096,16.15942195,119.9595259,STA. MARIA ST. POGO,C,76,ALA0485,
1297,4,ALA0486,ALA0486,2b,2b,2b,A2,C,30,43653643.76,5959929.189,16.15918201,119.959321,STA. MARIA ST. POGO,C,35,ALA0486,
1298,4,ALA0487,ALA0487,2b,2b,2b,A1,C,30,43653419.23,5959893.958,16.15908902,119.958704,STA. MARIA ST. POGO,C,69,ALA0487,
1299,4,ALA0488,ALA0488,2b,2b,2b,A3,C,30,43653222.39,5959876.863,16.1590439,119.9581631,STA. MARIA ST. POGO,C,60,ALA0488,
1300,4,ALA0489,ALA0489,2b,2b,2b,A1,C,30,43653054.96,5959978.859,16.15931311,119.957703,STA. MARIA ST. POGO,C,59,ALA0489,
1301,4,ALA0490,ALA0490,2b,2b,2b,A6,C,30,43652934.51,5960067.11,16.15954604,119.957372,STA. MARIA ST. POGO,C,45,ALA0490,
1303,4,ALA0492,ALA0492,2b,2b,2b,A5,C,30,43652935.27,5960316.727,16.16020488,119.9573741,STA. MARIA ST. POGO,C,73,ALA0492,
1302,4,ALA0491,ALA0491,,2b,2b,j6,c,25,43652680.1,5960128.097,16.15970701,119.9566729,STA. MARIA ST. POGO,C,79,ALA0491,For print sticker
1304,4,ALA0492-1,ALA0492A,,2b,2b,j6,c,25,43653094.26,5960339.482,16.16026494,119.957811,STA. MARIA ST. POGO,C,49,ALA0492-1,
1305,4,ALA0493,ALA0493,,2b,2b,j10/j15,c,25,43652970.9,5960446.791,16.16054817,119.957472,STA. MARIA ST. POGO,C,39,ALA0493,
1306,4,ALA0498,ALA0498,,2b,2b,j8/j5,c,25,43653017.48,5960563.458,16.1608561,119.9576,STA. MARIA ST. POGO,C,37,ALA0498,
1307,4,ALA0499,ALA0499,,2b,2b,j10/j15,c,25,43653057.87,5960691.442,16.1611939,119.957711,STA. MARIA ST. POGO,C,39,ALA0499,
1308,4,ALA0500,ALA0500,,2b,2b,j6,s,25,43652975.67,5960868.408,16.16166098,119.9574851,STA. MARIA ST. POGO,C,57,ALA0500,
1309,4,ALA0501,ALA0501,,2b,2b,j6,c,25,43653253.36,5960647.549,16.16107805,119.9582482,STA. MARIA ST. POGO,C,60,ALA0501,
1310,4,ALA0494,ALA0494,,2b,2b,j6/j15,c,25,43652807.58,5960461.116,16.16058598,119.9570232,STA. MARIA ST. POGO,C,50,ALA0494,
1311,4,ALA0495,ALA0495,,2b,2b,j8/j5,c,25,43652535.31,5960573.623,16.16088293,119.956275,STA. MARIA ST. POGO,C,89,ALA0495,
1312,4,ALA0496,ALA0496,,2b,2b,j8/j5,c,25,43652310.74,5960708.537,16.16123902,119.9556579,STA. MARIA ST. POGO,C,79,ALA0496,
1313,4,ALA0497,ALA0497,,2b,2b,j6,c,25,43652053.13,5960789.973,16.16145396,119.95495,STA. MARIA ST. POGO,C,82,ALA0497,
1314,4,ALA0093-1,ALA0093A,,,2b,A2,W,30,43652952.7,5962969.355,16.1672061,119.957422,San Jose St. Pogo,C,56.7,ALA0093-1,
1315,4,ALA0511,ALA0511,,,2b,A1,W,30,43652895.21,5963137.888,16.16765091,119.957264,San Jose St. Pogo,C,52,ALA0511,
1316,4,ALA0511-1,ALA0511A,,,2b,A1,S,30,43652802.01,5963336.805,16.16817591,119.9570079,San Jose St. Pogo,C,65,ALA0511-1,
1317,4,ALA0505,ALA0505,,,2b,A1,W,30,43652684.54,5963614.505,16.16890884,119.9566851,San Jose St. Pogo,C,89,ALA0505,
1318,4,ALA0506,ALA0506,,,2b,A1,W,30,43652571.7,5963896.131,16.16965213,119.956375,San Jose St. Pogo,C,89,ALA0506,
1319,4,ALA0509,ALA0509,,,2b,A1,W,30,43652471.95,5964151.421,16.17032591,119.9561009,San Jose St. Pogo,C,80,ALA0509,
1320,4,ALA0509-1,ALA0509A,,,2b,A1,S,30,43652330.39,5964450.842,16.17111616,119.9557119,San Jose St. Pogo,C,98,ALA0509-1,
1321,4,ALA0509-2,ALA0509B,,,2b,A1,S,30,43652208.89,5964679.68,16.17172012,119.955378,San Jose St. Pogo,C,76,ALA0509-2,
1322,4,ALA0509-3,ALA0509C,,,2b,A2,S,30,43652123.7,5964930.817,16.17238293,119.9551439,San Jose St. Pogo,C,78,ALA0509-3,
1332,4,ALA0509-4,ALA0509D,,,2b,A1,S,30,43651974.93,5965119.572,16.1728811,119.9547351,San Jose St. Pogo,C,71,ALA0509-4,
1334,4,ALA0512,ALA0512,,,2b,A4,W,35,43651796.95,5965332.817,16.1734439,119.954246,San Jose St. Pogo,C,83,ALA0512,
1338,4,ALA0513,ALA0513,,,2b,A3,W,30,43651849.79,5965471.21,16.17380915,119.9543912,"San Jose, Alaminos",C,43,ALA0513,
1339,4,ALA0514,ALA0514,,,2b,A14,s,30,43652054.59,5965700.051,16.17441311,119.954954,"San Jose, Alaminos",C,91,ALA0514,
1340,4,ALA0515,ALA0515,,,2b,A1,W,30,43652243.09,5965930.741,16.17502195,119.955472,"San Jose, Alaminos",C,88,ALA0515,
1341,4,ALA0516,ALA0516,,,2b,A1,S,30,43652548.41,5966113.839,16.17550518,119.956311,"San Jose, Alaminos",C,107,ALA0516,
1342,4,ALA0516-1,ALA3150,,,2b,A2,S,30,43652517.44,5966262.63,16.17589787,119.9562259,"San Jose, Alaminos",C,44,ALA0516-1,
1343,4,ALA0516-2,ALA3151,,,2b,A1,S,30,43652439.56,5966338.411,16.17609787,119.9560119,"San Jose, Alaminos",C,32,ALA0516-2,
1344,4,ALA0516-3,ALA3152,,,2b,A5,S,30,43652347.13,5966414.192,16.17629787,119.9557579,"San Jose, Alaminos",C,35,ALA0516-3,
1349,4,ALA0517,ALA0517,,,2b,A4,W,30,43652719.48,5966225.892,16.17580091,119.9567811,"San Jose, Alaminos",C,61,ALA0517,
1350,4,ALA0518,ALA0518,,,2b,A4,S,30,43652895.54,5966460.862,16.17642104,119.9572649,Mannga St. San Jose,C,87,ALA0518,
1351,4,ALA0519,ALA0519,,,2b,A1,W,30,43653020.79,5966718.124,16.1771,119.9576091,Mannga St. San Jose,C,84,ALA0519,
1352,4,ALA0520,ALA0520,,,2b,A1,S,30,43653182.69,5966968.919,16.17776189,119.958054,Mannga St. San Jose,C,88,ALA0520,
1353,4,ALA0521,ALA0521,,,2b,A1-A5,W,30,43653345.32,5967279.324,16.1785811,119.9585009,Mannga St. San Jose,C,103,ALA0521,
1354,4,ALA0522,ALA0522,,,2b,A4,S,30,43653545.14,5967653.267,16.17956799,119.95905,Mannga St. San Jose,C,125,ALA0522,
1355,4,ALA0523,ALA0523,,,2b,A1,S,30,43653377.05,5967959.398,16.18037591,119.9585881,Mannga St. San Jose,C,103,ALA0523,
1356,4,ALA0524,ALA0524,,,,A1,W,30,43653269.34,5968334.155,16.18136494,119.9582921,Mannga St. San Jose,C,114,ALA0524,
1357,4,ALA0525,ALA0525,,,2b,A4,C,30,43653265.33,5968525.575,16.18187012,119.9582811,Mannga St. San Jose,C,56,ALA0525,
1358,4,ALA0526,ALA0526,,,2b,A1,C,30,43652891.9,5968486.528,16.18176707,119.9572549,Langka San Jose,C,114,ALA0526,
1359,4,ALA0527,ALA0527,,,2b,A2,C,30,43652571.7,5968461.921,16.18170213,119.956375,Langka San Jose,C,98,ALA0527,
1360,4,ALA0528,ALA0528,,,2b,A1,C,30,43652361.8,5968452.334,16.18167683,119.9557982,Langka San Jose,C,64,ALA0528,
